listener,listener_trial,mturk_worker,mturk_trial,level_condition,sound_heard,listener_response,mturk_response,proportion_correct,typical_source_intensity,difficulty_matched_subset,distance_matched_subset,excitation_matched_subset,proportion_judged_louder
8,113,127,18,6,camera turning on,An-old-school-Polaroid,camera turning on,1,low-intensity,1,0,1,0.6
8,113,172,31,6,camera turning on,An-old-school-Polaroid,camera turning on,1,low-intensity,1,0,1,0.6
8,114,128,44,4,lion growl,A-growling-lion,lion growl,1,high-intensity,1,0,1,0.6
8,114,194,50,4,lion growl,A-growling-lion,lion growl,1,high-intensity,1,0,1,0.6
8,124,134,32,4,whistle,A-whistle-blowing,whistle,1,high-intensity,1,0,1,0.6
8,124,163,34,4,whistle,A-whistle-blowing,whistle,1,high-intensity,1,0,1,0.6
8,127,135,28,3,breathing,Someone-breathing-very-heavily,breathing,1,low-intensity,1,0,1,0.6
8,127,207,17,3,breathing,Someone-breathing-very-heavily,breathing,1,low-intensity,1,0,1,0.6
8,130,129,6,5,school bell,A-beel-ringing,school bell,0.5,high-intensity,0,0,1,0.4
8,130,145,20,5,school bell,A-beel-ringing,doorbell,0.5,high-intensity,0,0,1,0.4
8,131,52,11,1,writing on paper,Scribbling-a-note-down,writing on paper,1,low-intensity,1,0,1,0.4
8,131,103,4,1,writing on paper,Scribbling-a-note-down,writing on paper,1,low-intensity,1,0,1,0.4
8,132,54,45,7,noisemaker,Blowing-a-party-favor,noisemaker,1,high-intensity,1,0,1,0.4
8,132,200,39,7,noisemaker,Blowing-a-party-favor,noisemaker,1,high-intensity,1,0,1,0.4
8,135,56,20,5,dentist drill,A-dentist's-drill,dentist drill,1,high-intensity,1,1,1,0.6
8,135,240,14,5,dentist drill,A-dentist's-drill,dentist drill,1,high-intensity,1,1,1,0.6
8,145,47,33,4,rubbing hands,Rubbing-to-pieces-of-something-together,rubbing hands,1,low-intensity,1,0,1,0.8
8,145,115,32,4,rubbing hands,Rubbing-to-pieces-of-something-together,rubbing hands,1,low-intensity,1,0,1,0.8
8,146,130,6,4,drum solo,A-drum-solo,drum solo,1,high-intensity,1,0,1,0.6
8,146,226,19,4,drum solo,A-drum-solo,drum solo,1,high-intensity,1,0,1,0.6
8,151,58,29,1,explosion,Couldn't-hear,cat purring,0.5,high-intensity,1,0,1,0
8,151,226,34,1,explosion,Couldn't-hear,explosion,0.5,high-intensity,1,0,1,0
8,159,87,2,5,fireworks,Wind,car windows,0,high-intensity,1,0,1,0
8,159,199,31,5,fireworks,Wind,leather coat,0,high-intensity,1,0,1,0
8,162,121,1,5,car idling,A-running-engine,car idling,1,low-intensity,1,1,1,0.6
8,162,197,34,5,car idling,A-running-engine,car idling,1,low-intensity,1,1,1,0.6
8,168,128,30,3,bagpipes,Bagpipes,bagpipes,1,high-intensity,0,0,1,0.6
8,168,192,10,3,bagpipes,Bagpipes,bagpipes,1,high-intensity,0,0,1,0.6
8,175,137,39,1,coloring,Couldn't-hear,wing flapping,0,low-intensity,0,0,1,0
8,175,226,37,1,coloring,Couldn't-hear,inflating a balloon,0,low-intensity,0,0,1,0
8,179,131,18,5,traffic noises,A-truck-backing-up,traffic noises,1,high-intensity,1,0,1,0.2
8,179,167,24,5,traffic noises,A-truck-backing-up,traffic noises,1,high-intensity,1,0,1,0.2
8,181,119,25,1,drawer closing,Couldn't-hear,bird song,0,low-intensity,0,0,1,0
8,181,211,13,1,drawer closing,Couldn't-hear,rubbing cloth,0,low-intensity,0,0,1,0
8,182,134,30,7,shouting,A-man-speaking-in-a-bit-of-an-angry-tone,shouting,1,high-intensity,1,0,1,0.2
8,182,159,13,7,shouting,A-man-speaking-in-a-bit-of-an-angry-tone,shouting,1,high-intensity,1,0,1,0.2
8,185,123,28,3,oldfashioned dialer,A-rotarty-telephone-being-operated,oldfashioned dialer,1,low-intensity,1,0,1,0.6
8,185,218,34,3,oldfashioned dialer,A-rotarty-telephone-being-operated,oldfashioned dialer,1,low-intensity,1,0,1,0.6
8,187,109,48,1,zipper,Cou;dn't-hear,crow,0,low-intensity,1,0,1,0
8,187,211,49,1,zipper,Cou;dn't-hear,salt shaker,0,low-intensity,1,0,1,0
8,188,122,8,2,drawer opening,I-have-no-idea-what-that-was,car windows,0,low-intensity,0,0,1,0
8,188,248,28,2,drawer opening,I-have-no-idea-what-that-was,hammering metal,0,low-intensity,0,0,1,0
8,189,80,18,4,monkey screaming,A-monkey-screeching,monkey screaming,1,high-intensity,1,0,1,0.4
8,189,171,46,4,monkey screaming,A-monkey-screeching,monkey screaming,1,high-intensity,1,0,1,0.4
8,194,68,30,6,peeling,Something-being-packaged?,peeling,1,low-intensity,0,0,1,0.8
8,194,191,32,6,peeling,Something-being-packaged?,peeling,1,low-intensity,0,0,1,0.8
8,198,133,46,6,paper tearing,Tape,paper tearing,1,low-intensity,1,0,1,0
8,198,226,35,6,paper tearing,Tape,paper tearing,1,low-intensity,1,0,1,0
8,201,72,36,2,mac startup sound,The-sound-you-hear-when-you-power-on-an-older-Mac,mac startup sound,1,low-intensity,1,0,1,0.6
8,201,150,38,2,mac startup sound,The-sound-you-hear-when-you-power-on-an-older-Mac,mac startup sound,1,low-intensity,1,0,1,0.6
8,203,122,34,7,running on sand,I-have-no-idea-what-that-was,brushing hair,0,low-intensity,1,0,1,0
8,203,181,36,7,running on sand,I-have-no-idea-what-that-was,peeling,0,low-intensity,1,0,1,0
8,207,54,48,3,slot machine,Slot-machine-jackpot-sound,slot machine,1,high-intensity,1,0,1,0.6
8,207,151,19,3,slot machine,Slot-machine-jackpot-sound,slot machine,1,high-intensity,1,0,1,0.6
8,209,79,17,3,velcro,Peeling-tape-from-the-roll-for-use,velcro,1,low-intensity,1,0,1,0.2
8,209,252,30,3,velcro,Peeling-tape-from-the-roll-for-use,velcro,1,low-intensity,1,0,1,0.2
8,219,53,15,5,slicing bread,Using-a-saw-to-cut-something,slicing bread,1,low-intensity,0,1,1,0.8
8,219,106,34,5,slicing bread,Using-a-saw-to-cut-something,slicing bread,1,low-intensity,0,1,1,0.8
8,219,209,29,5,slicing bread,Using-a-saw-to-cut-something,slicing bread,1,low-intensity,0,1,1,0.8
8,222,72,28,4,crowd noise,People-talking,crowd noise,0.5,high-intensity,0,0,1,0.2
8,222,177,43,4,crowd noise,People-talking,rubbing cloth,0.5,high-intensity,0,0,1,0.2
8,225,68,7,7,wing flapping,Shaking-something-up,pepper grinder,0,low-intensity,0,0,1,0
8,225,199,46,7,wing flapping,Shaking-something-up,waves,0,low-intensity,0,0,1,0
8,227,89,10,3,typing,Typing-on-a-keyboard,typing,1,low-intensity,1,1,1,0.6
8,227,165,4,3,typing,Typing-on-a-keyboard,typing,1,low-intensity,1,1,1,0.6
8,232,70,23,5,dove cooing,Some-sort-of-vird-call,dove cooing,1,low-intensity,1,0,1,0.4
8,232,173,39,5,dove cooing,Some-sort-of-vird-call,dove cooing,1,low-intensity,1,0,1,0.4
8,234,137,41,4,car crash,A-car-crash,car crash,1,high-intensity,1,0,1,0.6
8,234,183,44,4,car crash,A-car-crash,car crash,1,high-intensity,1,0,1,0.6
8,235,134,8,4,crowd laughing,Audience-laughing,crowd laughing,1,high-intensity,0,0,1,0.4
8,235,161,43,4,crowd laughing,Audience-laughing,crowd laughing,1,high-intensity,0,0,1,0.4
8,236,88,25,6,leather coat,Something-being-ripped,ice in cup,0,low-intensity,0,0,1,1
8,236,248,44,6,leather coat,Something-being-ripped,door sliding shut,0,low-intensity,0,0,1,1
8,237,100,16,3,paper cutter,Something-being-wound-up,grandfather clock,0.5,low-intensity,0,0,1,0.4
8,237,142,20,3,paper cutter,Something-being-wound-up,paper cutter,0.5,low-intensity,0,0,1,0.4
8,249,79,6,6,chair rolling,Something-heavy-being-moved-while-on-wheels,chair rolling,0.5,low-intensity,1,1,1,0.8
8,249,187,34,6,chair rolling,Something-heavy-being-moved-while-on-wheels,liquid pouring out of a bottle,0.5,low-intensity,1,1,1,0.8
8,251,100,13,6,boat horn,A-foghorn,boat horn,1,high-intensity,1,0,1,0.4
8,251,195,45,6,boat horn,A-foghorn,boat horn,1,high-intensity,1,0,1,0.4
8,252,88,33,7,music box,Sounds-from-a-music-box,music box,0.5,low-intensity,1,0,1,0.6
8,252,187,44,7,music box,Sounds-from-a-music-box,crying,0.5,low-intensity,1,0,1,0.6
8,255,72,19,1,crying,A-girl-sobbing,crying,1,high-intensity,0,1,1,0.6
8,255,149,28,1,crying,A-girl-sobbing,crying,1,high-intensity,0,1,1,0.6
8,256,61,42,5,school hallway,Kids,school hallway,1,high-intensity,1,0,1,0.4
8,256,196,18,5,school hallway,Kids,school hallway,1,high-intensity,1,0,1,0.4
8,260,99,22,7,coffee machine,I-have-no-idea-what-that-sound-is,running on a hard surface,0,low-intensity,0,1,1,0
8,260,246,5,7,coffee machine,I-have-no-idea-what-that-sound-is,newspaper page turning,0,low-intensity,0,1,1,0
8,261,105,49,2,coin in a vending machine,Something-being-scraped/scratches,screwing off a lid,0,low-intensity,1,0,1,0.4
8,261,183,47,2,coin in a vending machine,Something-being-scraped/scratches,dishes clanking,0,low-intensity,1,0,1,0.4
8,263,122,49,7,chopping food,Something-being-stuck/applied-to-something-else,rollerblading,0,low-intensity,0,0,1,0
8,263,247,15,7,chopping food,Something-being-stuck/applied-to-something-else,paper shredder,0,low-intensity,0,0,1,0
8,265,52,33,3,hammering metal,Banging-metal,hammering metal,1,high-intensity,0,0,1,0.4
8,265,60,9,3,hammering metal,Banging-metal,hammering metal,1,high-intensity,0,0,1,0.4
8,266,74,15,1,grating food,Couldn't-hear,peeling,0,low-intensity,0,1,1,0
8,266,209,25,1,grating food,Couldn't-hear,printing,0,low-intensity,0,1,1,0
8,267,130,46,1,windup toy,Gears-being-wound,windup toy,1,low-intensity,1,0,1,0.6
8,267,156,11,1,windup toy,Gears-being-wound,windup toy,1,low-intensity,1,0,1,0.6
8,268,86,50,7,electric drill,Some-sort-of-power-tool-being-used,electric drill,1,high-intensity,1,0,1,0.4
8,268,171,15,7,electric drill,Some-sort-of-power-tool-being-used,electric drill,1,high-intensity,1,0,1,0.4
8,269,82,26,1,thunder,Gears-being-wound,paper shredder,0,high-intensity,1,0,1,0
8,269,244,5,1,thunder,Gears-being-wound,turning a lock,0,high-intensity,1,0,1,0
8,271,90,31,7,paper shredder,Some-sort-of-power-tool-being-used,paper shredder,1,high-intensity,1,0,1,1
8,271,228,18,7,paper shredder,Some-sort-of-power-tool-being-used,paper shredder,1,high-intensity,1,0,1,1
8,272,61,19,2,dog barking,A-dog-barking,dog barking,1,high-intensity,0,1,1,0.6
8,272,186,25,2,dog barking,A-dog-barking,dog barking,1,high-intensity,0,1,1,0.6
8,273,105,35,6,tree falling,A-tree-falling,tree falling,1,high-intensity,1,0,1,0.6
8,273,147,25,6,tree falling,A-tree-falling,tree falling,1,high-intensity,1,0,1,0.6
8,275,67,38,4,train passing by,Aircraft,train passing by,1,high-intensity,1,0,1,0.8
8,275,185,13,4,train passing by,Aircraft,train passing by,1,high-intensity,1,0,1,0.8
8,278,74,40,4,pinball,A-bell-ringing,pinball,1,high-intensity,1,0,1,0.4
8,278,226,25,4,pinball,A-bell-ringing,pinball,1,high-intensity,1,0,1,0.4
8,284,81,11,1,humming,Someone-humming?,humming,1,low-intensity,1,0,1,0.6
8,284,145,35,1,humming,Someone-humming?,humming,1,low-intensity,1,0,1,0.6
8,286,113,26,5,spray can spraying,Some-sort-of-power-tool-being-used,dentist drill,0,low-intensity,0,0,1,1
8,286,211,10,5,spray can spraying,Some-sort-of-power-tool-being-used,bowling,0,low-intensity,0,0,1,1
8,287,122,32,5,scissors cutting paper,A-saw,writing on paper,0.5,low-intensity,1,0,1,0.8
8,287,145,14,5,scissors cutting paper,A-saw,scissors cutting paper,0.5,low-intensity,1,0,1,0.8
8,288,51,20,5,tooth brushing,Friction-of-some-sort,tooth brushing,0.5,low-intensity,1,0,1,0.6
8,288,89,50,5,tooth brushing,Friction-of-some-sort,match lighting,0.5,low-intensity,1,0,1,0.6
8,291,62,46,7,witch cackle,A-witch,witch cackle,1,high-intensity,1,0,1,0.4
8,291,174,19,7,witch cackle,A-witch,witch cackle,1,high-intensity,1,0,1,0.4
8,292,117,44,1,turning a lock,Couldn't-hear,sighing,0,low-intensity,0,0,1,0
8,292,244,20,1,turning a lock,Couldn't-hear,roulette wheel,0,low-intensity,0,0,1,0
8,293,114,34,4,blender,Heavy-machinery-being-operated,siren,0,high-intensity,1,1,1,1
8,293,199,38,4,blender,Heavy-machinery-being-operated,hand saw,0,high-intensity,1,1,1,1
8,295,93,13,3,hand saw,A-saw,hand saw,1,high-intensity,1,0,1,0.6
8,295,193,32,3,hand saw,A-saw,hand saw,1,high-intensity,1,0,1,0.6
8,296,61,48,3,inflating a balloon,I-have-no-idea-what-that-sound-is,mac startup sound,0,low-intensity,0,0,1,0
8,296,175,47,3,inflating a balloon,I-have-no-idea-what-that-sound-is,cartoon sound effects,0,low-intensity,0,0,1,0
8,300,137,33,6,microwave,Some-sort-of-machinery-in-operation,car accelerating,0.5,low-intensity,0,0,1,1
8,300,176,50,6,microwave,Some-sort-of-machinery-in-operation,microwave,0.5,low-intensity,0,0,1,1
9,3,102,1,7,microwave,airplane,air hockey,0,low-intensity,0,0,1,1
9,3,155,37,7,microwave,airplane,traffic noises,0,low-intensity,0,0,1,1
9,11,128,3,6,school bell,school-bell,school bell,1,high-intensity,0,0,1,0.6
9,11,175,2,6,school bell,school-bell,school bell,1,high-intensity,0,0,1,0.6
9,12,96,32,2,zipper,zipper,zipper,1,low-intensity,1,0,1,0.6
9,12,244,15,2,zipper,zipper,zipper,1,low-intensity,1,0,1,0.6
9,13,63,40,7,jackhammer,jackhammer,jackhammer,1,high-intensity,1,0,1,0.6
9,13,236,44,7,jackhammer,jackhammer,jackhammer,1,high-intensity,1,0,1,0.6
9,21,97,2,4,paper cutter,person-running-an-object-over-bars,scratching,0,low-intensity,0,0,1,0.6
9,21,180,11,4,paper cutter,person-running-an-object-over-bars,roulette wheel,0,low-intensity,0,0,1,0.6
9,25,58,39,7,hammering a nail,someone-hammering,hammering a nail,1,high-intensity,1,0,1,0.6
9,25,199,5,7,hammering a nail,someone-hammering,hammering a nail,1,high-intensity,1,0,1,0.6
9,27,51,21,1,writing on a whiteboard,bed-faintly-squeaking,writing on a whiteboard,1,low-intensity,1,0,1,0.8
9,27,85,21,1,writing on a whiteboard,bed-faintly-squeaking,writing on a whiteboard,1,low-intensity,1,0,1,0.8
9,28,69,13,1,electric drill,wind-softly-blowing,waves,0,high-intensity,1,0,1,0
9,28,240,46,1,electric drill,wind-softly-blowing,frying,0,high-intensity,1,0,1,0
9,30,57,31,4,inflating a balloon,someone-blowing-nose,inflating a balloon,1,low-intensity,0,0,1,0.8
9,30,202,12,4,inflating a balloon,someone-blowing-nose,inflating a balloon,1,low-intensity,0,0,1,0.8
9,35,57,5,1,shouting,man-yelling-faintly,shouting,1,high-intensity,1,0,1,0.2
9,35,207,1,1,shouting,man-yelling-faintly,shouting,1,high-intensity,1,0,1,0.2
9,36,58,4,4,sighing,woman-sighing/yawning,sighing,0.5,low-intensity,1,0,1,0.6
9,36,215,30,4,sighing,woman-sighing/yawning,woman speaking,0.5,low-intensity,1,0,1,0.6
9,40,111,34,6,school hallway,many-voices-at-a-restaurant,school hallway,1,high-intensity,1,0,1,0.4
9,40,192,30,6,school hallway,many-voices-at-a-restaurant,school hallway,1,high-intensity,1,0,1,0.4
9,41,111,14,2,coloring,person-buffing-or-filing-their-nails,dentist drill,0.5,low-intensity,0,0,1,0.4
9,41,153,46,2,coloring,person-buffing-or-filing-their-nails,coloring,0.5,low-intensity,0,0,1,0.4
9,45,81,34,5,chainsaw revving,motorcycle-revving,motorcycle revving,0.5,high-intensity,1,0,1,1
9,45,221,28,5,chainsaw revving,motorcycle-revving,chainsaw revving,0.5,high-intensity,1,0,1,1
9,48,57,4,4,vacuum,drill,vacuum,0.5,high-intensity,1,1,1,0.6
9,48,156,3,4,vacuum,drill,chainsaw revving,0.5,high-intensity,1,1,1,0.6
9,50,93,31,5,drum solo,someone-playing-drumkit,drum solo,1,high-intensity,1,0,1,0.6
9,50,143,9,5,drum solo,someone-playing-drumkit,drum solo,1,high-intensity,1,0,1,0.6
9,51,61,4,1,running on sand,someone-playing-drums-with-one-of-those-brush-looking-things,running on sand,1,low-intensity,1,0,1,1
9,51,149,16,1,running on sand,someone-playing-drums-with-one-of-those-brush-looking-things,running on sand,1,low-intensity,1,0,1,1
9,53,127,33,4,telephone ringing,phone-ringing,telephone ringing,1,high-intensity,0,0,1,0.6
9,53,215,43,4,telephone ringing,phone-ringing,telephone ringing,1,high-intensity,0,0,1,0.6
9,63,135,19,5,truck beeping,truck-backing-up,truck beeping,1,high-intensity,1,0,1,0.4
9,63,161,47,5,truck beeping,truck-backing-up,truck beeping,1,high-intensity,1,0,1,0.4
9,64,89,5,5,motorcycle revving,motorcycle-revving,motorcycle revving,1,high-intensity,1,0,1,0.6
9,64,245,30,5,motorcycle revving,motorcycle-revving,motorcycle revving,1,high-intensity,1,0,1,0.6
9,68,113,33,3,tap dancing,person-tap-dancing,tap dancing,1,high-intensity,1,0,1,0.6
9,68,205,9,3,tap dancing,person-tap-dancing,tap dancing,1,high-intensity,1,0,1,0.6
9,69,54,24,1,cymbol crash,someone-hitting-drum-cymbal-once,cymbol crash,1,high-intensity,1,0,1,0.6
9,69,211,45,1,cymbol crash,someone-hitting-drum-cymbal-once,cymbol crash,1,high-intensity,1,0,1,0.6
9,72,74,44,7,water boiling,rain-falling-heavily,water boiling,1,low-intensity,1,0,1,1
9,72,172,25,7,water boiling,rain-falling-heavily,water boiling,1,low-intensity,1,0,1,1
9,77,62,37,4,typing,person-typing,typing,1,low-intensity,1,1,1,0.6
9,77,181,27,4,typing,person-typing,typing,1,low-intensity,1,1,1,0.6
9,80,52,28,6,slicing bread,zipper-or-musical-instrument,cartoon sound effects,0,low-intensity,0,1,1,1
9,80,119,7,6,slicing bread,zipper-or-musical-instrument,cartoon sound effects,0,low-intensity,0,1,1,1
9,84,92,22,7,drum roll,someone-playing-drums,drum roll,1,high-intensity,1,0,1,0.6
9,84,246,25,7,drum roll,someone-playing-drums,drum roll,1,high-intensity,1,0,1,0.6
9,85,49,44,4,slot machine,little-celebratory-noise-you-hear-when-you-win-a-prize,oldfashioned dialer,0,high-intensity,1,0,1,0.4
9,85,110,33,4,slot machine,little-celebratory-noise-you-hear-when-you-win-a-prize,telephone ringing,0,high-intensity,1,0,1,0.4
9,86,104,19,7,paper tearing,nan,shoveling,0,low-intensity,1,0,1,0
9,86,221,45,7,paper tearing,nan,chopping wood,0,low-intensity,1,0,1,0
9,88,69,28,5,lion growl,tiger-or-lion-roaring,applause,0.5,high-intensity,1,0,1,0.8
9,88,158,45,5,lion growl,tiger-or-lion-roaring,lion growl,0.5,high-intensity,1,0,1,0.8
9,90,132,30,2,windup toy,someone-turning-a-knob,door creaking,0,low-intensity,1,0,1,0.6
9,90,178,47,2,windup toy,someone-turning-a-knob,velcro,0,low-intensity,1,0,1,0.6
9,93,46,6,7,tree falling,rainstorm-with-some-thunder,match lighting,0.666666666666667,high-intensity,1,0,1,0.8
9,93,53,16,7,tree falling,rainstorm-with-some-thunder,tree falling,0.666666666666667,high-intensity,1,0,1,0.8
9,93,130,35,7,tree falling,rainstorm-with-some-thunder,tree falling,0.666666666666667,high-intensity,1,0,1,0.8
9,98,122,21,6,spray can spraying,a-buzzy-toy,spray can spraying,0.5,low-intensity,0,0,1,0.6
9,98,222,3,6,spray can spraying,a-buzzy-toy,fan,0.5,low-intensity,0,0,1,0.6
9,100,88,3,1,witch cackle,witch-laughing-faintly,witch cackle,1,high-intensity,1,0,1,0.6
9,100,157,9,1,witch cackle,witch-laughing-faintly,witch cackle,1,high-intensity,1,0,1,0.6
9,103,131,30,6,phone vibrating,a-horn,car alarm,0,low-intensity,1,0,1,1
9,103,182,32,6,phone vibrating,a-horn,wind,0,low-intensity,1,0,1,1
9,106,100,4,3,glass shattering,dishes-breaking-in-the-background,glass shattering,1,high-intensity,1,0,1,0.4
9,106,191,46,3,glass shattering,dishes-breaking-in-the-background,glass shattering,1,high-intensity,1,0,1,0.4
9,109,59,27,3,mac startup sound,computer-turning-on-or-off,mac startup sound,1,low-intensity,1,0,1,0.4
9,109,173,7,3,mac startup sound,computer-turning-on-or-off,mac startup sound,1,low-intensity,1,0,1,0.4
9,117,92,7,7,leather coat,motorbike-noise-or-velcro-ripping,bus accelerating,0,low-intensity,0,0,1,1
9,117,185,36,7,leather coat,motorbike-noise-or-velcro-ripping,film reel,0,low-intensity,0,0,1,1
9,118,115,38,2,gunshots,someone-slapping-hands-rhythmically-against-table,gunshots,0.5,high-intensity,1,0,1,0
9,118,216,8,2,gunshots,someone-slapping-hands-rhythmically-against-table,running on a hard surface,0.5,high-intensity,1,0,1,0
9,120,130,21,1,race car,motorbike-in-the-distance,race car,0.5,high-intensity,1,0,1,0.2
9,120,232,49,1,race car,motorbike-in-the-distance,dentist drill,0.5,high-intensity,1,0,1,0.2
9,123,90,42,3,drink fizzing,bubbles-of-carbonated-drink-amplified,drink fizzing,1,low-intensity,1,0,1,0.8
9,123,221,44,3,drink fizzing,bubbles-of-carbonated-drink-amplified,drink fizzing,1,low-intensity,1,0,1,0.8
9,124,117,10,1,helicopter,plane-off-in-the-distance,helicopter,1,high-intensity,1,0,1,0
9,124,219,27,1,helicopter,plane-off-in-the-distance,helicopter,1,high-intensity,1,0,1,0
9,129,99,34,5,blender,cutting-tool,blender,0.5,high-intensity,1,1,1,0.4
9,129,212,38,5,blender,cutting-tool,darth vader,0.5,high-intensity,1,1,1,0.4
9,130,86,25,7,camera turning on,picture-coming-out-of-an-instant-camera,camera turning on,1,low-intensity,1,0,1,0.4
9,130,232,31,7,camera turning on,picture-coming-out-of-an-instant-camera,camera turning on,1,low-intensity,1,0,1,0.4
9,135,77,12,4,velcro,someone-ripping-fabric,velcro,1,low-intensity,1,0,1,0.6
9,135,206,24,4,velcro,someone-ripping-fabric,velcro,1,low-intensity,1,0,1,0.6
9,137,72,21,6,car idling,motor-running,car idling,1,low-intensity,1,1,1,0.6
9,137,148,10,6,car idling,motor-running,car idling,1,low-intensity,1,1,1,0.6
9,139,71,4,1,paper shredder,some-sort-of-machinery--maybe-a-kitchen-appliance,popcorn popping,0.5,high-intensity,1,0,1,0.6
9,139,140,47,1,paper shredder,some-sort-of-machinery--maybe-a-kitchen-appliance,paper shredder,0.5,high-intensity,1,0,1,0.6
9,141,125,22,3,opening a soda bottle,nan,windows startup sound,0,low-intensity,0,0,1,0
9,141,219,2,3,opening a soda bottle,nan,harmonica,0,low-intensity,0,0,1,0
9,144,64,23,5,crowd laughing,sitcom-laugh-track,crowd laughing,1,high-intensity,0,0,1,0.2
9,144,175,23,5,crowd laughing,sitcom-laugh-track,crowd laughing,1,high-intensity,0,0,1,0.2
9,147,46,32,1,wing flapping,nan,radar beeps,0,low-intensity,0,0,1,0
9,147,75,17,1,wing flapping,nan,shuffling,0,low-intensity,0,0,1,0
9,150,50,36,1,chopping food,nan,chopping food,0.5,low-intensity,0,0,1,0
9,150,106,39,1,chopping food,nan,drinking,0.5,low-intensity,0,0,1,0
9,154,76,7,4,hammering metal,someone-hammering-a-large-nail,hammering metal,1,high-intensity,0,0,1,0.2
9,154,208,49,4,hammering metal,someone-hammering-a-large-nail,hammering metal,1,high-intensity,0,0,1,0.2
9,159,137,48,5,monkey screaming,a-chimpanzee-shrieking,monkey screaming,1,high-intensity,1,0,1,0.6
9,159,168,3,5,monkey screaming,a-chimpanzee-shrieking,monkey screaming,1,high-intensity,1,0,1,0.6
9,160,116,9,4,oldfashioned dialer,someone-dialing-a-rotary-phone,crumpling paper,0.5,low-intensity,1,0,1,0.6
9,160,201,10,4,oldfashioned dialer,someone-dialing-a-rotary-phone,oldfashioned dialer,0.5,low-intensity,1,0,1,0.6
9,162,120,1,5,crowd noise,restaurant-din,crowd noise,1,high-intensity,0,0,1,0.2
9,162,218,12,5,crowd noise,restaurant-din,crowd noise,1,high-intensity,0,0,1,0.2
9,170,125,35,2,explosion,rain-falling,running on a hard surface,0,high-intensity,1,0,1,0
9,170,159,45,2,explosion,rain-falling,frying,0,high-intensity,1,0,1,0
9,173,128,22,5,car crash,a-crash,car crash,1,high-intensity,1,0,1,0.4
9,173,188,11,5,car crash,a-crash,car crash,1,high-intensity,1,0,1,0.4
9,178,91,14,2,humming,man-humming,humming,1,low-intensity,1,0,1,0.6
9,178,157,47,2,humming,man-humming,humming,1,low-intensity,1,0,1,0.6
9,180,70,10,1,coffee machine,swallowing,crowd laughing,0,low-intensity,0,1,1,0
9,180,147,28,1,coffee machine,swallowing,soda pouring into a cup,0,low-intensity,0,1,1,0
9,181,91,13,7,boat horn,foghorn,boat horn,1,high-intensity,1,0,1,0.4
9,181,151,50,7,boat horn,foghorn,boat horn,1,high-intensity,1,0,1,0.4
9,182,122,43,2,grating food,that-musical-instrument-that-you-shake,noisemaker,0,low-intensity,0,1,1,1
9,182,209,20,2,grating food,that-musical-instrument-that-you-shake,popcorn popping,0,low-intensity,0,1,1,1
9,185,128,32,6,traffic noises,traffic-noise,traffic noises,1,high-intensity,1,0,1,0.6
9,185,146,18,6,traffic noises,traffic-noise,traffic noises,1,high-intensity,1,0,1,0.6
9,187,133,36,2,lawn mower,background-noise-of-landscaping-tools,lawn mower,1,high-intensity,1,0,1,0.6
9,187,156,24,2,lawn mower,background-noise-of-landscaping-tools,lawn mower,1,high-intensity,1,0,1,0.6
9,191,77,33,2,scream,woman-screaming,scream,1,high-intensity,0,0,1,0.6
9,191,245,24,2,scream,woman-screaming,scream,1,high-intensity,0,0,1,0.6
9,193,106,47,5,train passing by,planes,train passing by,1,high-intensity,1,0,1,0.4
9,193,219,6,5,train passing by,planes,train passing by,1,high-intensity,1,0,1,0.4
9,202,68,23,3,coin in a vending machine,someone-cranking-a-jack-in-the-box,coin in a vending machine,0.5,low-intensity,1,0,1,0.4
9,202,184,19,3,coin in a vending machine,someone-cranking-a-jack-in-the-box,chiseling,0.5,low-intensity,1,0,1,0.4
9,206,124,13,3,drawer opening,someone-closing-a-drawer,drawer opening,1,low-intensity,0,0,1,0.6
9,206,200,33,3,drawer opening,someone-closing-a-drawer,drawer opening,1,low-intensity,0,0,1,0.6
9,207,98,42,7,chair rolling,someone-loudly-rolling-something-across-the-floor,chair rolling,1,low-intensity,1,1,1,0.6
9,207,172,42,7,chair rolling,someone-loudly-rolling-something-across-the-floor,chair rolling,1,low-intensity,1,1,1,0.6
9,209,97,20,6,tooth brushing,someone-brushing-teeth,tooth brushing,1,low-intensity,1,0,1,0.6
9,209,150,47,6,tooth brushing,someone-brushing-teeth,tooth brushing,1,low-intensity,1,0,1,0.6
9,211,51,7,4,shuffling,nan,pinball,0,low-intensity,1,0,1,0
9,211,121,2,4,shuffling,nan,writing on paper,0,low-intensity,1,0,1,0
9,213,116,40,5,key opening door,somone-running-a-pencil-along-something-like-a-xylophone,horse galloping,0,low-intensity,0,0,1,0.6
9,213,237,21,5,key opening door,somone-running-a-pencil-along-something-like-a-xylophone,bassoon,0,low-intensity,0,0,1,0.6
9,215,69,22,2,stream,water-running,stream,1,low-intensity,1,1,1,0.8
9,215,250,33,2,stream,water-running,stream,1,low-intensity,1,1,1,0.8
9,222,132,20,5,fire alarm,an-alarm,fire alarm,1,high-intensity,1,0,1,0.4
9,222,203,23,5,fire alarm,an-alarm,fire alarm,1,high-intensity,1,0,1,0.4
9,224,135,21,4,hand saw,someone-sawinbg,hand saw,1,high-intensity,1,0,1,0.6
9,224,151,35,4,hand saw,someone-sawinbg,hand saw,1,high-intensity,1,0,1,0.6
